clean_text,polarity,subjectivity,location
…,0,0,Island of Unfinished Edits
Jake Brennan talks new spin-offs coming,0.136363636,0.454545455,
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,Colorado
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,Colorado
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,
amp allow Syria keep pressure militarily ISIS rebuild unless funded outsi…,-0.1,0.1,United States
After years Russia Collusion bull…,0,0,With Donald J. Trump 
They Crooks especially CNN n Jeff Zucker They Aiding Abetting Socialist Dem Party committ…,0,1,Objective Reality
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
I saw tweeted earlier Great news I heard chatter Wiki page pedos called Hard Candy.…,0.169444444,0.597222222,"Texas, USA"
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,USA
Is THAT John O. Brennan,0,0,🇺🇸Heart Of Dixie🇮🇱
John Brennan let cat bag,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Norcal
Brennan wants us believe CIA spy Senate ️‍️️‍️ …,0.2,0.1,Aotearoa
They Crooks especially CNN n Jeff Zucker They Aiding Abetting Socialist Dem Party committ…,0,1,"California, USA"
Ex CIA Brennan investigated justice department,0,0,
Jordan Chuck sat Hunter Bridges Brennan Rippey Mars Hill fishing team talk rec…,0,0,"Florence, AL"
Brennan Clapper one person flip regarding coup We know,0,0,Flether NC
See virtual tour listing Brennan Acres,0,0,
Didn ’ John Brennan admit much Yes course involved,0.2,0.2,
Brennan Clapper one person flip regarding coup We know,0,0,
That total bs Hillary Obam…,0,0.75,"kingston, ga"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
They Crooks especially CNN n Jeff Zucker They Aiding Abetting Socialist Dem Party in…,0,1,"California, USA"
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,Toronto
Three Manitobans Carson Lambos Conner Roulette Tyler Brennan selected represent Team Canada the…,0,0,"Winnipeg, Manitoba, Canada"
Why letting CIA Brennan Clapper et al challenge release IG Report redactions Haven ’ Americans…,0,0,United States
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"Bay Area, Ca"
Ex CIA Brennan investigated justice department,0,0,
My work done,0,0,"Washington, USA"
BREAKING Will Ferrell amp John C. Reilly reportedly reprise respective roles `` Brennan Huff ” amp `` Dale Doback '' i…,0,0.1,#SaveSpiderMan
Why FBI amp NSA tap amp phone calls Obama ’ National Intelligence DNI Dir Clapper CIA Dir Brenna…,0,0,Toronto and Palm Beach Gardens
Brennan Clapper one person flip regarding coup We know,0,0,
Father Brennan `` He saved lamb torn…,0,0,"Texas, USA"
People need remember every time see Comey Brennan amp Clapper THEY Ring l…,0,0,"Nebraska, USA"
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,
Remember Communist denied rights tried demand NEW NDA…,0.136363636,0.454545455, USA
Episode ️⃣ The Straw Podcast Michael `` Mouse '' Brennan A dual Olympian Group winning trainer one th…,0.5,0.75,North of the Divide Vic Aus
Yahuah Foil Brennan amp Clapper 's nuclear attacks us President amp Team amp PROTECT D…,0,0,"Florida, USA"
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,"Indiana, USA"
Headbands modeled favorite Braves Any sport Any age Boys/Girls Under helmet Buy colors home…,0.5,1,"Canandaigua, NY"
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,"Florida, USA"
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,"Warm Springs, Ga"
Brennan Clapper one person flip regarding coup We know,0,0,"Vancouver, WA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Wisconsin, USA"
Biden holding presser afternoon—here questions Joe Which foreign governments monitored Trum…,-0.125,0.125,MAGA PORTLAND OREGON KAG 2020
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,"Bradenton, FL"
I believe Eric done great things done yet,0.8,0.75,F L O R I D A 🐊 now Tennessee
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,United States
Brennan Clapper one person flip regarding coup We know,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"St Louis, MO"
`` Barr got hell lot Italy Such proof whole investigation CIA operation Steele Doss…,0.1,0.45,"Frisco, TX"
Brennan wants us believe CIA spy Senate ️‍️️‍️ …,0.2,0.1,"Tampa, FL"
Ex CIA Brennan investigated justice department,0,0,"Missouri, USA"
Why FBI amp NSA tap amp phone calls Obama ’ National Intelligence DNI Dir Clapper CIA Dir Brenna…,0,0,"Tampa, FL"
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,Brookings Oregon
Ex CIA Brennan investigated justice department,0,0,
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,"Pennsylvania, USA"
Whistleblower Tapes Trump Wiretapped “ A Zillion Times ” By ‘ The Hammer ’ Brennan ’ Clapper ’ Secret Computer System…,-0.4,0.7,"Tampa, FL"
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,Florida
Ex CIA Brennan investigated justice department,0,0,"Orange County, California"
Ex CIA Brennan investigated justice department,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,"Overland Park, KS"
Which exactly Dems I sure know Fusion GPS Crowdstrike Russian fa…,0.25,0.37962963,Always USA
…,0,0,
Ex CIA Brennan investigated justice department,0,0,"Washington, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Colorado
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Illinois, United States 🇺🇸"
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,"Pennsylvania, USA"
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,
…,0,0,
We watch All Heart Australia 's I carry on…,0,0,Sydney
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,"Pennsylvania, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Florida
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,NYC
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,Brookings Oregon
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
networking working across systems encouraging patient flow …,0,0,SE London
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
He 's always right Obama Brennan et all.. asked The HAMMER,0.285714286,0.535714286,
Looks like phi tau,0,0,Where the prod is 
Many thanks UK journalist Sarah Brennan continually standing colleague amp son multi-award winning po…,0.4,0.483333333,Nordic
I updated story include details 's recent quarterly fundraising report has…,0,0.25,"Lexington, SC"
In `` election '' Rothschilds sponsored Hillary Clinton Rockefellers amp Soros supported Obama Some kind b…,0.6,0.9,Canada     I ❤️ 🍁 Oil & Gas
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Brookings Oregon
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"New Madrid, MO"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Texas, USA"
Both Traitors Clapper Brennan gon na throw Barry bus drive 🤣🤣,0,0,"St Louis, MO"
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,
When shown Australia We watch All Heart Ca n't wait,0,0,Sydney
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,United States Heartland
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Florida, USA"
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,United States
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,"Pennsylvania, USA"
Even Snopes ca n't dispute,0,0,"California, USA"
INTERESTING `` imagine dinner Washington DC Oct John Brennan Director CIA Susan Ri…,0.5,0.5,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,
Brennan Clapper one person flip regarding coup We know,0,0,
Ex CIA Brennan investigated justice department,0,0,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Georgia, USA"
Brennan Clapper one person flip regarding coup We know,0,0,"Green Valley, Ca"
The Deep State cabal 's `` sixth way Sunday '' last grasp plan case previous `` five ways Sunday '' fail impeach…,-0.166666667,0.233333333,New Zealand
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Pennsylvania, USA"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,USA
Good ol Evan projecting again.. Flynn honor pinky Comey Clapper Brennan h…,0.7,0.6,"Budapest, Hungary"
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,
Today marks years since John Carlos Tommie Smith 's infamous silent protest Olympics ... So shou…,-0.25,0.55,"Lexington, VA"
Why letting CIA Brennan Clapper et al challenge release IG Report redactions Haven ’ Americans…,0,0,
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"San Antonio, TX"
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,
Today marks years since John Carlos Tommie Smith 's infamous silent protest Olympics ... So shou…,-0.25,0.55,
Saluti please find unroll Thread `` 1. imagine dinner Washington DC…,0,0,"Chicago, IL"
Megan Brennan first female postmaster general retiring U.S Postal Service agency faces ma…,0.1,0.333333333,NYC
Listen President Trump say corruption Obama administration goes way Obama.️ By naming Comey Cl…,0,0,"Mississippi, USA"
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,"Pennsylvania, USA"
He probably afraid involvement creating/supporting ISIS going revealed Him McCain …,-0.6,0.9,
Brennan Clapper one person flip regarding coup We know,0,0,United States
Brennan Clapper one person flip regarding coup We know,0,0,
You check Darren Styles Atmozfears Adrenalize Refuzion Sylence Wasted Penguinz Br…,-0.2,0,Disneyland
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Florida, USA"
How job like promised Get bottom fisa abuse Get James Comey Cl…,0,0,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"New Jersey, USA"
He probably afraid involvement creating/supporting ISIS going revealed Him .…,-0.6,0.9,
Say people back,0,0,"Cedar Rapids, IA"
LeBron James man thought,0,0,
You still beating Climate Change issue issue clearly the…,0.1,0.383333333,"Oklahoma City, OK"
Tick Tock Democrats You know Brennan Clapper Comey Rosenstein McCabe Clinton Schiff Muellar OBAMA.…,0,0,
Hold onto steal u last year Oliv went deep finals might land country artist Kelly ha…,0,0.233333333,
Play 100 I ’ handcam whatever want please link,0,0,
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,
Both Traitors Clapper Brennan gon na throw Barry bus drive 🤣🤣,0,0,United States
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
U.S. Postmaster General Megan J. Brennan retire,0.05,0.5,"Sidney, Ohio"
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,Southern CA
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Both Traitors Clapper Brennan gon na throw Barry bus drive 🤣🤣,0,0,"Texas, USA"
TG people looking good Francis Brennan content,0.7,0.6,Dublin
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,Virginia
“ He ought find happened Comey happened McCabe Lisa happened Peter Strzok wha…,0,0,
